Score,Time(s)
0.36269739788746863,0.238978
0.3684986202843758,0.266857
0.37118528266812967,0.285947
0.37118528266812967,0.304987
0.37438452284297635,0.328405
0.40095886912514667,0.341614
0.40095886912514667,0.359593
0.40095886912514667,0.379584
0.40095886912514667,0.392675
0.40095886912514667,0.407873
0.40095886912514667,0.420947
0.40095886912514667,0.450999
0.40095886912514667,0.477037
0.40095886912514667,0.504576
0.40095886912514667,0.520169
0.40095886912514667,0.537115
0.40095886912514667,0.555994
0.40095886912514667,0.578565
0.40095886912514667,0.597448
0.40095886912514667,0.618991
0.40095886912514667,0.642073
0.40095886912514667,0.673354
0.40095886912514667,0.695421
0.40095886912514667,0.719173
0.40095886912514667,0.754748
0.40095886912514667,0.78567
0.40095886912514667,0.800093
0.40095886912514667,0.816763
0.40095886912514667,0.843625
0.40095886912514667,0.862284
0.40095886912514667,0.876697
0.40095886912514667,0.894664
0.40095886912514667,0.912997
0.40095886912514667,0.935738
0.40095886912514667,0.955198
0.40095886912514667,0.975181
0.40095886912514667,0.99929
0.40095886912514667,1.030241
0.40095886912514667,1.048382
0.40095886912514667,1.065969
0.40095886912514667,1.090563
0.40095886912514667,1.108096
0.40095886912514667,1.131368
0.40095886912514667,1.156086
0.40095886912514667,1.180036
0.40095886912514667,1.204287
0.40095886912514667,1.223326
0.40095886912514667,1.25422
0.40095886912514667,1.280524
0.40095886912514667,1.295031
0.40095886912514667,1.323136
0.40095886912514667,1.340207
0.40095886912514667,1.374289
0.40095886912514667,1.406503
0.40095886912514667,1.427685
0.40095886912514667,1.44425
0.40095886912514667,1.465437
0.40095886912514667,1.493471
0.40095886912514667,1.508243
0.40095886912514667,1.536638
0.40095886912514667,1.553679
0.40095886912514667,1.578425
0.40095886912514667,1.601902
0.40095886912514667,1.627292
0.40095886912514667,1.652693
0.40095886912514667,1.669922
0.40095886912514667,1.691653
0.40095886912514667,1.718457
0.40095886912514667,1.745499
0.40095886912514667,1.778825
0.40095886912514667,1.797246
0.40095886912514667,1.828174
0.40095886912514667,1.84771
0.40095886912514667,1.87926
0.40095886912514667,1.892981
0.40095886912514667,1.923714
0.40095886912514667,1.939132
0.40095886912514667,1.962112
0.40095886912514667,1.988068
0.40095886912514667,2.008635
0.40095886912514667,2.025482
0.40095886912514667,2.044232
0.40095886912514667,2.059746
0.40095886912514667,2.081841
0.40095886912514667,2.10692
0.40095886912514667,2.129246
0.40095886912514667,2.158912
0.40095886912514667,2.176608
0.40095886912514667,2.201395
0.40095886912514667,2.221662
0.40095886912514667,2.241857
0.40095886912514667,2.257705
0.40095886912514667,2.269871
0.40095886912514667,2.295331
0.40095886912514667,2.310266
0.40095886912514667,2.32424
0.40095886912514667,2.345259
0.40095886912514667,2.3708
0.40095886912514667,2.38655
0.40095886912514667,2.410087
0.40095886912514667,2.424879
0.40095886912514667,2.446813
0.40095886912514667,2.472093
0.40095886912514667,2.492009
0.40095886912514667,2.507831
0.40095886912514667,2.5414
0.40095886912514667,2.572929
0.40095886912514667,2.587548
0.40095886912514667,2.602273
0.40095886912514667,2.614308
0.40095886912514667,2.637082
0.40095886912514667,2.656255
0.40095886912514667,2.672962
0.40095886912514667,2.68746
0.40095886912514667,2.711288
0.40095886912514667,2.728667
0.40095886912514667,2.744431
0.40095886912514667,2.757804
0.40095886912514667,2.773155
0.40095886912514667,2.789614
0.40095886912514667,2.808336
0.40095886912514667,2.834446
0.40095886912514667,2.848828
0.40095886912514667,2.86153
