0.0017504566000929444	0.0021206317440075196	0.0018939693176417474	0.6048929896815456	0.0023117955539961243	0.054888583353066976	0.3321415737496491	
0.0008397078778228562	0.5826159934826475	0.0009341204095794098	0.0009352734751987358	0.011244845584416933	0.20760989266250462	0.19582016650782996	
0.0017521914578388698	0.00988298296562719	0.07046691143551591	0.4357123508907181	0.04046249759501824	0.4396398297078293	0.0020832359474524395	
0.0006878719613407639	0.2999611083652783	0.0008767213974657135	0.08997515326918402	0.04414819077009791	0.38563325910990803	0.1787176951267254	
0.0007244619417070259	0.0008534550313128068	0.0008186735687275562	0.3310865188143346	0.0008202407517610254	0.0008744495716695184	0.6648222003204876	
0.0009418968998646682	0.08303885912109107	0.05831869754772567	0.20774469679709456	0.0010960613688177545	0.32455004271102306	0.3243097455543832	
0.0013976170020846357	0.24787721072624275	0.0015059027043374962	0.1655130993496628	0.20832033531525174	0.3217407582288099	0.053645076673610695	
0.0007953757856095628	0.06851503792640516	0.0011364178482799734	0.26339546242463197	0.0008899844212417743	0.04619701706657073	0.6190707045272609	
0.0003107819340750397	0.3687092205707917	0.00032872131470056576	0.032256093255789965	0.1003741154056069	0.2654967863685277	0.2325242811505081	
0.004113562222676371	0.3111815821219872	0.005211358675424375	0.0864553456783291	0.2154861456045415	0.0049490680276998425	0.3726029376693416	
0.0010289735598380228	0.14719469060617546	0.0013380109218977627	0.1460828877183151	0.12972185870393405	0.01337039396614429	0.5612631845236953	
0.00446207442138092	0.0056157554084576315	0.24447401555680473	0.18538015831705687	0.0051531927485123355	0.005122616262739418	0.5497921872850481	
0.00181145018106997	0.0021018876917944618	0.002061360649724176	0.0639068591437227	0.267224542669412	0.1292285399505938	0.5336653597136829	
0.0012669214273831003	0.08612129552713399	0.001576675591289043	0.06085893614292943	0.6984345745435155	0.001518470070175752	0.15022312669757312	
0.0016384964181436576	0.001959939790733202	0.0017664559058040003	0.5061512623607681	0.09574550373610952	0.08733974722952464	0.30539859455891666	
0.0007322445216639469	0.03225945210042318	0.0007953306098732146	0.4603140915570546	0.05191216790338519	0.18258514646445267	0.2714015668431472	
