0.004270833125602223	0.1536537250667046	0.009665277957379455	0.004225028471427386	0.3383814197572726
0.008010679974131471	0.014799071911817048	0.9092552761554602	0.00805763635023506	0.03558915456260945
0.003506988229764005	0.009262161796152649	0.599525820209554	0.0035475606935047406	0.3581979904879134
0.0020946932211276404	0.005089802879824115	0.06613348416492017	0.0023262192731150137	0.005735246495036976
0.0028684243194964433	0.02256302868838861	0.47768121111504414	0.003019387888947093	0.415121898327592
0.005276566157846258	0.018599813273284315	0.5399637400011369	0.0055488758532403065	0.4124726236226998
0.0012945836394818615	0.012378224359446233	0.46570241271551194	0.0012739130474878331	0.23942707998751817
0.0062082451020147675	0.4614924954794994	0.4852320277284081	0.0065410374895465305	0.019537213762528784
0.0021015171353982545	0.26030247241117693	0.6984056465534028	0.0022217713938472057	0.029844077603286133
0.004722983755856442	0.25654466630845135	0.02646968773340272	0.004664063995248796	0.5849149861907814
0.0026163161234481935	0.1719358140120335	0.012957478910792596	0.0028258436551791928	0.1549318322076368
0.00651302840474469	0.4255258048712906	0.1619269559373178	0.006915969146654731	0.011941191088861068
0.0014852840747243458	0.10991313262127204	0.00556099070773125	0.0014486039550642893	0.08847425093195105
0.00778511916286283	0.5838757375510704	0.0878845774885459	0.007710309323098567	0.02949504151839007
0.0033914726164033966	0.23397457034231614	0.7318075988915715	0.003493879594807054	0.010364511061501542
0.00306016454154923	0.47360652355380156	0.0640762650259189	0.0030407918176863923	0.44440605092067
0.0016151451435682494	0.31496426731234195	0.4917236075940311	0.0017004445732621523	0.009475670045107363
0.002355144507287283	0.7913937734425855	0.005031837574091311	0.002316802314965	0.18565713487316082
0.0026504419410019694	0.11360027420282084	0.00500305640541242	0.0025822144543566406	0.037373544455931926
0.0027311445587320476	0.14398480458693844	0.8113961519377063	0.002703665089784774	0.020438089772733675
0.00252027522270704	0.04758426595411276	0.007518451974202685	0.002436450419253411	0.006149299120770442
0.001913851922288655	0.047357515189111694	0.81489409134815	0.0019308846939584405	0.07695403741911733
0.004229416381619417	0.08542510025363649	0.8266493171940417	0.00419878818734834	0.012376128203449369
0.001509025590552184	0.22765564033887226	0.752784103558663	0.001508347660998304	0.012863047371968105
0.0025682722986924388	0.34447347420101515	0.0077472423836987495	0.0025966864292214565	0.014040119547246167
0.008043424615797184	0.025948465532015574	0.24739834497599356	0.007943545337731438	0.06420966759460744
0.009272328392961658	0.020797387123390024	0.05300656037801179	0.00914215718632665	0.5795278520719331
0.007199299413057603	0.5453331448642607	0.28417497213536164	0.010077152516738947	0.10548194407889129
